Filename,var1,var2,Vowel,seg_Start,seg_End,t,t_ms,f0,H1H2c,CPP,ATR,Gender
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,16,68.316,124.749,13.374,15.07,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,17,68.321,123.408,12.987,13.535,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,18,68.326,122.066,12.709,13.352,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,19,68.331,121.141,12.755,12.999,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,20,68.336,120.56,12.192,13.441,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,21,68.341,119.979,12.764,15.507,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,22,68.346,119.118,13.322,11.533,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,23,68.351,118.029,14.204,13.167,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,24,68.356,116.939,14.23,14.272,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,25,68.361,116.018,13.525,12.082,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,26,68.366,115.236,13.063,11.882,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,27,68.371,114.454,12.016,15.674,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,28,68.376,114.757,10.338,10.189,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,29,68.381,115.952,17.182,13.723,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,30,68.386,117.147,14.079,11.007,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,31,68.391,118.98,3.62,14.642,+ATR,M
Boampong-009_mono,Boampong-009,mono,i,68.235,68.395,32,68.396,121.336,-4.473,13.929,+ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,1,69.688,138.257,10.794,14.158,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,2,69.693,138.11,11.686,13.665,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,3,69.698,137.341,11.363,13.912,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,4,69.703,136.572,12.124,22.905,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,5,69.708,135.775,14.039,21.241,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,6,69.713,134.766,15.859,15.617,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,7,69.718,133.758,15.21,19.984,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,8,69.723,132.738,14.942,15.8,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,9,69.728,131.636,14.476,22.158,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,10,69.733,130.534,14.356,23.661,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,11,69.738,129.497,14.594,18.244,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,12,69.743,128.948,13.827,20.678,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,13,69.748,128.398,12.918,22.19,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,14,69.753,127.872,11.933,16.395,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,15,69.758,127.518,10.74,20.296,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,16,69.763,127.163,9.749,17.963,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,17,69.768,126.854,9.431,20.272,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,18,69.773,126.878,9.294,23.785,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,19,69.778,126.903,9.206,21.031,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,20,69.783,126.933,9.227,19.252,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,21,69.788,127.004,9.138,18.263,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,22,69.793,127.074,9.457,18.524,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,23,69.798,127.139,9.782,21.223,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,24,69.803,127.164,9.544,18.331,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,25,69.808,127.189,9.084,20.724,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,26,69.813,127.194,8.691,16.639,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,27,69.818,127.049,8.269,15.64,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,28,69.823,126.904,8.333,15.408,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,29,69.828,126.689,8.583,18.225,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,30,69.833,125.954,8.913,13.48,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,31,69.838,125.219,9.245,16.049,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,32,69.843,124.549,9.141,16.365,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,33,69.848,124.368,8.732,11.08,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,34,69.853,124.186,9.005,17.391,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,35,69.858,124.138,9.287,13.997,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,36,69.863,125.089,9.412,15.31,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,37,69.868,126.041,9.58,15.973,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,38,69.873,126.965,9.928,13.625,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,39,69.878,127.684,10.503,13.038,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,40,69.883,128.402,10.25,12.202,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,41,69.888,128.969,9.642,17.745,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,42,69.893,128.395,9.762,14.874,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,43,69.898,127.82,11.475,13.574,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,44,69.903,127.103,12.391,12.8,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,45,69.908,125.312,14.807,12.137,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,46,69.913,123.521,25.021,13.318,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,47,69.918,121.724,22.564,13.404,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,48,69.923,119.886,17.735,13.782,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,49,69.928,118.047,14.118,14.392,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,50,69.933,116.333,13.989,16.895,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,51,69.938,115.553,11.615,13.046,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,52,69.943,114.773,8.899,11.877,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,53,69.948,114.085,11.138,12.056,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,54,69.953,114.085,10.408,13.203,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɪ,69.683,69.958,55,69.958,0,0,12.051,-ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,1,73.401,167.139,6.953,12.52,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,2,73.406,162.54,5.24,13.303,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,3,73.411,157.941,2.395,17.31,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,4,73.416,153.45,2.145,11.539,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,5,73.421,149.007,2.595,11.762,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,6,73.426,144.563,0.933,17.107,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,7,73.431,141.49,0.513,17.799,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,8,73.436,139.028,0.545,19.752,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,9,73.441,136.566,0.821,21.097,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,10,73.446,134.648,1.113,16.122,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,11,73.451,132.975,1.65,18.578,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,12,73.456,131.301,1.883,16.797,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,13,73.461,129.656,2.172,17.245,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,14,73.466,128.025,3.2,15.948,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,15,73.471,126.394,4.908,12.305,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,16,73.476,123.759,8.701,13.758,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,17,73.481,120.675,12.263,14.328,+ATR,M
Boampong-009_mono,Boampong-009,mono,e,73.396,73.486,18,73.486,117.591,13.359,11.614,+ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,1,74.43,155.136,14.802,12.719,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,2,74.435,151.381,12.309,13.119,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,3,74.44,142.69,9.905,12.751,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,4,74.445,133.999,4.55,14.447,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,5,74.45,129.157,5.172,11.56,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,6,74.455,129.376,4.491,12.065,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,7,74.46,129.594,5.441,14.053,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,8,74.465,129.429,5.98,18.23,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,9,74.47,128.762,6.279,20.609,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,10,74.475,128.094,7.092,14.202,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,11,74.48,127.183,8.235,19.509,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,12,74.485,125.953,9.242,22.506,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,13,74.49,124.723,9.788,20.379,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,14,74.495,123.454,9.966,17.993,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,15,74.5,122.133,9.857,17.313,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,16,74.505,120.812,9.523,19.63,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,17,74.51,119.215,8.845,14.382,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,18,74.515,117.255,9.035,13.851,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,19,74.52,115.295,8.947,13.115,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɛ,74.424,74.528,20,74.525,113.069,11.731,11.729,-ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,1,75.626,233.635,17.592,12.81,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,2,75.631,233.635,16.114,14.17,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,3,75.636,219.629,14.916,13.19,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,4,75.641,199.222,12.922,13.664,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,5,75.646,178.815,11.62,15.02,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,6,75.651,171.738,13.59,16.357,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,7,75.656,170.753,12.458,12.315,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,8,75.661,169.769,10.923,12.54,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,9,75.666,167.95,11.149,15.691,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,10,75.671,165.75,11.198,13.492,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,11,75.676,163.55,14.732,11.544,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,12,75.681,159.857,14.8,11.275,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,13,75.686,155.48,12.921,12.176,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,14,75.691,151.103,12.171,11.328,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,15,75.696,144.287,14.023,14.314,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,16,75.701,136.357,9.795,14.721,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,17,75.706,128.427,7.277,15.564,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,18,75.711,125.095,6.141,12.61,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,19,75.716,123.864,6.849,15.958,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,20,75.721,122.633,7.395,14.131,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,21,75.726,121.375,9.168,16.143,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,22,75.731,120.104,9.728,16.054,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,23,75.736,118.833,9.007,15.04,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,24,75.741,117.499,9.56,13.3,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,25,75.746,116.137,11.263,18.228,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,26,75.751,114.774,13.442,14.388,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,27,75.756,112.528,14.818,15.289,+ATR,M
Boampong-009_mono,Boampong-009,mono,æ,75.621,75.763,28,75.761,109.878,15.64,11.561,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,1,75.899,132.896,11.719,15.705,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,2,75.904,131.936,7.997,10.811,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,3,75.909,130.755,14.363,13.575,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,4,75.914,129.575,13.268,18.719,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,5,75.919,128.71,12.316,13.626,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,6,75.924,128.873,12.614,15.145,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,7,75.929,129.036,13.268,15.564,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,8,75.934,129.418,13.445,13.256,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,9,75.939,130.512,13.046,17.976,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,10,75.944,131.606,15.039,12.013,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,11,75.949,132.918,16.645,13.596,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,12,75.954,134.937,16.938,13.371,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,13,75.959,136.957,16.688,15.614,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,14,75.964,138.932,10.098,11.878,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,15,75.969,140.759,6.158,11.433,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,16,75.974,142.586,8.704,11.823,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,17,75.979,143.984,-0.24,10.565,+ATR,M
Boampong-009_mono,Boampong-009,mono,u,75.894,75.984,18,75.984,143.984,0.525,16.216,+ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,1,77.132,133.742,13.597,16.193,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,2,77.137,129.2,11.962,14.545,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,3,77.142,124.318,8.295,13.016,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,4,77.147,119.437,4.374,11.443,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,5,77.152,117.414,2.565,12.517,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,6,77.157,115.606,1.498,14.136,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,7,77.162,113.797,0.681,11.488,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,8,77.167,112.316,0.347,13.734,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,9,77.172,110.86,0.054,16.685,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,10,77.177,109.403,0.178,11.141,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,11,77.182,107.769,0.335,13.977,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,12,77.187,106.122,0.357,12.803,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,13,77.192,104.475,1.005,15.86,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,14,77.197,95.692,0.336,15.769,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,15,77.202,86.376,-2.199,11.027,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,16,77.207,77.06,-4.063,11.937,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,17,77.212,76.412,-3.368,10.776,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,18,77.217,0,0,11.878,-ATR,M
Boampong-009_mono,Boampong-009,mono,ʊ,77.127,77.225,19,77.222,0,0,14.469,-ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,1,78.063,143.004,13.326,12.491,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,2,78.068,138.43,8.745,15.62,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,3,78.073,133.723,4.641,11.926,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,4,78.078,129.016,3.436,12.544,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,5,78.083,127.021,1.953,12.351,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,6,78.088,125.105,1.83,13.588,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,7,78.093,123.188,1.682,13.595,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,8,78.098,122.139,1.697,15.416,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,9,78.103,121.115,1.364,15.221,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,10,78.108,120.092,1.312,11.759,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,11,78.113,119.058,1.514,11.827,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,12,78.118,118.023,1.576,13.464,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,13,78.123,116.989,1.597,14.408,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,14,78.128,116.194,2.234,12.149,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,15,78.133,115.406,2.82,12.913,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,16,78.138,114.619,3.782,12.009,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,17,78.143,112.908,4.774,13.726,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,18,78.148,111.171,5.663,16.107,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,19,78.153,109.433,7.505,12.987,+ATR,M
Boampong-009_mono,Boampong-009,mono,o,78.057,78.16,20,78.158,108.311,7.92,13.032,+ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,1,80.926,150.462,7.917,10.876,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,2,80.931,148.436,4.083,17.027,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,3,80.936,147.732,1.105,19.883,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,4,80.941,147.029,0.614,24.522,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,5,80.946,146.69,0.535,26.599,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,6,80.951,146.64,0.19,23.358,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,7,80.956,146.59,-0.085,22.328,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,8,80.961,146.695,0.053,24.331,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,9,80.966,146.925,0.564,18.895,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,10,80.971,147.154,1.178,19.493,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,11,80.976,147.009,1.553,20.964,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,12,80.981,146.567,1.842,15.898,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,13,80.986,146.126,2.458,14.186,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,14,80.991,144.689,3.36,14.691,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,15,80.996,142.461,5.05,17.196,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,16,81.001,140.234,10.497,15.549,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,17,81.006,136.74,17.21,15.11,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,18,81.011,132.241,26.414,15.622,-ATR,M
Boampong-009_mono,Boampong-009,mono,ɔ,80.92,81.019,19,81.016,127.742,21.474,12.829,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,1,81.927,0,0,13.007,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,2,81.932,0,0,19.773,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,3,81.937,0,0,17.986,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,4,81.942,121.472,5.947,17.306,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,5,81.947,121.472,3.763,20.907,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,6,81.952,120.967,3.1,17.254,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,7,81.957,120.374,3.414,18.02,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,8,81.962,119.781,3.677,13.227,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,9,81.967,117.981,4.087,20.321,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,10,81.972,115.973,3.926,17.146,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,11,81.977,113.966,4.434,18.822,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,12,81.982,113.13,4.757,18.555,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,13,81.987,112.496,5.628,17.484,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,14,81.992,111.862,5.902,19.129,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,15,81.997,111.28,6.889,13.039,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,16,82.002,110.706,7.322,19.074,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,17,82.007,110.133,8.398,15.466,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,18,82.012,107.818,10.149,13.468,-ATR,M
Boampong-009_mono,Boampong-009,mono,a,81.922,82.021,19,82.017,105.203,12.442,13.559,-ATR,M
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,1,86.644,231.387,0.141,16.563,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,2,86.649,232.191,0.08,18.486,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,3,86.654,232.994,0.637,18.319,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,4,86.659,233.731,1.082,19.608,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,5,86.664,234.412,0.871,20.88,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,6,86.669,235.092,-0.346,20.906,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,7,86.674,235.561,-0.797,24.177,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,8,86.679,235.849,-0.9,24.571,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,9,86.684,236.137,-1.004,25.135,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,10,86.689,236.296,-1.187,24.29,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,11,86.694,236.345,-2.539,24.102,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,12,86.699,236.393,-2.781,24.231,+ATR,F
Cynthia-013_mono,Cynthia-013,mono,i,86.638,86.795,13,86.704,236.532,-3.319,23.317,+ATR,F
